TREE_ID,OBJECTID,ADDRESS,SPECIES,COM_NAME,DBH,HEIGHT,CONDITION,LAND_TYPE,PARK_NAME,X,Y
1244,196,900 RED RIVER ST,Quercus shumardii,Shumard Oak,4,15,Fair,ROW,,3116488.846129999961704,10071439.018799999728799
1245,197,900 RED RIVER ST,Quercus shumardii,Shumard Oak,4,15,Fair,ROW,,3116495.199789999984205,10071460.161100000143051
1246,198,900 RED RIVER ST,Quercus shumardii,Shumard Oak,4,15,Fair,ROW,,3116512.168260000180453,10071519.562899999320507
1248,199,1000 RED RIVER ST,Carya illinoinensis,Pecan,20,35,Good,ROW,,3116571.647799999918789,10071694.504100000485778
1255,200,600 E 10TH ST,Melia azedarach,Chinaberry,27,27,Fair,ROW,,3116592.344940000213683,10071602.955800000578165
1269,201,800 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,8,Fair,ROW,,3114978.677560000214726,10071355.773199999704957
1270,202,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,18,Fair,ROW,,3114983.828470000065863,10071377.346599999815226
1271,203,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,18,Fair,ROW,,3114990.618480000179261,10071395.976199999451637
1272,204,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,18,Fair,ROW,,3114996.504949999973178,10071417.348500000312924
1273,205,800 BRAZOS ST,Fraxinus texensis,Texas Ash,5,18,Fair,ROW,,3115002.357960000168532,10071438.92200000025332
1274,206,800 BRAZOS ST,Fraxinus texensis,Texas Ash,5,18,Fair,ROW,,3115022.09775000018999,10071502.677400000393391
1275,207,800 BRAZOS ST,Fraxinus texensis,Texas Ash,5,18,Fair,ROW,,3115028.520310000050813,10071523.52449999935925
1276,208,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,18,Fair,ROW,,3115034.075410000048578,10071544.509999999776483
1277,209,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,18,Fair,ROW,,3115041.001250000204891,10071564.923000000417233
1278,210,800 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,7,Fair,ROW,,3115046.694159999955446,10071586.915100000798702
1161,211,500 SAN JACINTO BLVD,Ulmus crassifolia,Cedar Elm,7,21,Fair,ROW,,3115092.663550000172108,10070461.148000000044703
1162,212,400 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,3,7,Fair,ROW,,3114513.564319999888539,10070004.857599999755621
1163,213,400 BRAZOS ST,Quercus shumardii,Shumard Oak,10,25,Fair,ROW,,3114520.18044999986887,10070026.360200000926852
1164,214,400 BRAZOS ST,Quercus shumardii,Shumard Oak,9,25,Poor,ROW,,3114526.873350000008941,10070048.728199999779463
1165,215,400 BRAZOS ST,Quercus shumardii,Shumard Oak,9,25,Fair,ROW,,3114532.793279999867082,10070069.450999999418855
1166,216,400 BRAZOS ST,Quercus shumardii,Shumard Oak,9,25,Fair,ROW,,3114539.979619999881834,10070089.291500000283122
1167,217,400 BRAZOS ST,Quercus shumardii,Shumard Oak,9,25,Fair,ROW,,3114544.423179999925196,10070112.863900000229478
1168,218,400 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,1,7,Fair,ROW,,3114571.940839999821037,10069988.651599999517202
1169,219,400 BRAZOS ST,Fraxinus texensis,Texas Ash,4,17,Fair,ROW,,3114578.038929999805987,10070010.32149999961257
1170,220,400 BRAZOS ST,Fraxinus texensis,Texas Ash,5,17,Fair,ROW,,3114584.852890000212938,10070031.160399999469519
1171,221,400 BRAZOS ST,Fraxinus texensis,Texas Ash,5,17,Fair,ROW,,3114590.93752000015229,10070052.152799999341369
1172,222,400 BRAZOS ST,Fraxinus texensis,Texas Ash,5,17,Fair,ROW,,3114597.455879999790341,10070073.600600000470877
1173,223,400 BRAZOS ST,Fraxinus texensis,Texas Ash,4,17,Poor,ROW,,3114615.038519999943674,10070136.193900000303984
1174,224,400 BRAZOS ST,Fraxinus texensis,Texas Ash,4,17,Poor,ROW,,3114621.530309999827296,10070156.676200000569224
1175,225,400 BRAZOS ST,Fraxinus texensis,Texas Ash,6,17,Fair,ROW,,3114627.639880000147969,10070176.499299999326468
1176,226,400 BRAZOS ST,Fraxinus texensis,Texas Ash,4,17,Poor,ROW,,3114634.131990000139922,10070199.394600000232458
1177,227,400 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,1,17,Poor,ROW,,3114640.276659999974072,10070220.62390000000596
1178,228,400 BRAZOS ST,Fraxinus texensis,Texas Ash,5,17,Fair,ROW,,3114571.590780000202358,10070173.2027000002563
1179,229,400 BRAZOS ST,Fraxinus texensis,Texas Ash,4,17,Fair,ROW,,3114578.065169999841601,10070194.726299999281764
1180,230,400 BRAZOS ST,Fraxinus texensis,Texas Ash,4,17,Fair,ROW,,3114583.44507999997586,10070215.155999999493361
1181,231,400 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,8,Fair,ROW,,3114589.884370000101626,10070236.680299999192357
1182,232,500 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,1,8,Fair,ROW,,3114673.434080000035465,10070330.057399999350309
1451,233,500 CONGRESS AVE,Quercus shumardii,Shumard Oak,12,25,Fair,ROW,,3114267.193750000093132,10070445.244500000029802
1452,234,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,11,25,Fair,ROW,,3114272.791499999817461,10070477.430800000205636
1453,235,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,12,25,Fair,ROW,,3114283.986690000165254,10070515.214500000700355
1454,236,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,11,25,Fair,ROW,,3114297.980760000180453,10070562.794099999591708
1455,237,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,12,25,Fair,ROW,,3114310.575219999998808,10070614.571900000795722
1456,238,500 CONGRESS AVE,Quercus shumardii,Shumard Oak,8,23,Fair,ROW,,3114321.77040999988094,10070657.953099999576807
1457,239,500 CONGRESS AVE,Quercus shumardii,Shumard Oak,11,2,Fair,ROW,,3114184.629279999993742,10070462.037399999797344
1458,240,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,11,18,Fair,ROW,,3114198.623350000008941,10070516.613800000399351
1459,241,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,12,18,Fair,ROW,,3114208.418930000159889,10070558.596000000834465
1460,242,500 CONGRESS AVE,Quercus shumardii,Shumard Oak,9,18,Fair,ROW,,3114219.614120000042021,10070600.577800000086427
1461,243,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,11,18,Fair,ROW,,3114230.809630000032485,10070639.761199999600649
1462,244,500 CONGRESS AVE,Quercus virginiana,Southern Live Oak,11,18,Fair,ROW,,3114239.205939999781549,10070683.142300000414252
1463,245,1300 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116669.233229999896139,10073022.45920000039041
1464,246,1300 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116679.058670000173151,10072990.752199999988079
1466,247,500 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),4,38,Fair,ROW,,3116390.43261000001803,10071659.223400000482798
1467,248,500 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),3,8,Fair,ROW,,3116366.642959999851882,10071666.920199999585748
1468,249,500 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),3,8,Fair,ROW,,3116344.252580000087619,10071673.917199999094009
1469,250,500 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),4,8,Poor,ROW,,3116315.564650000073016,10071680.914300000295043
1470,251,500 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),3,8,Fair,ROW,,3116292.474799999967217,10071688.610799999907613
1471,252,500 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,8,Fair,ROW,,3116236.498529999982566,10071706.103499999269843
1472,253,500 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),5,8,Fair,ROW,,3116208.510730000212789,10071713.100600000470877
1473,254,400 E 10TH ST,Quercus virginiana,Southern Live Oak,10,16,Fair,ROW,,3116137.840919999871403,10071731.992300000041723
1474,255,400 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),13,15,Good,ROW,,3116116.850149999838322,10071736.8902000002563
1475,256,400 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),8,12,Good,ROW,,3116089.561819999944419,10071748.785199999809265
1476,257,400 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),8,15,Good,ROW,,3116067.870920000132173,10071754.38260000012815
1478,258,400 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),3,15,Good,ROW,,3116026.588849999941885,10071766.277599999681115
1480,260,901 TRINITY ST,Quercus fusiformis,Escarpment Live Oak,38,35,Excellent,Private,,3116053.877179999835789,10071627.736899999901652
1481,261,901 TRINITY ST,Quercus stellata,Post Oak,33,36,Good,Private,,3115855.349030000157654,10071739.717000000178814
1482,262,400 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),6,9,Good,ROW,,3116004.198470000177622,10071772.574799999594688
1483,263,400 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),6,9,Good,ROW,,3115973.411460000090301,10071780.27170000039041
1484,264,400 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),8,9,Good,ROW,,3115933.528669999912381,10071794.965199999511242
1485,265,400 E 10TH ST,Lagerstroemia indica (and hybrids),Crape Myrtle (including hybrids),12,9,Good,ROW,,3115902.042179999873042,10071802.662100000306964
1486,266,901 TRINITY ST,Quercus stellata,Post Oak,24,32,Good,Private,,3115879.635079999919981,10071711.303300000727177
1487,267,901 TRINITY ST,Quercus stellata,Post Oak,25,33,Good,Private,,3115850.19615999981761,10071699.121600000187755
1488,268,900 CONGRESS AVE,Quercus shumardii,Shumard Oak,13,29,Fair,ROW,,3114676.802180000115186,10071837.666899999603629
1489,269,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,13,23,Fair,ROW,,3114685.565609999932349,10071873.710100000724196
1490,270,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,14,20,Good,ROW,,3114696.061329999938607,10071914.292700000107288
1491,271,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,17,26,Fair,ROW,,3114706.556710000149906,10071952.076500000432134
1492,272,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,14,23,Fair,ROW,,3114721.250580000225455,10072001.055400000885129
1493,273,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,14,23,Fair,ROW,,3114733.14523999998346,10072045.836100000888109
1494,274,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,13,23,Fair,ROW,,3114655.478730000089854,10072050.034299999475479
1495,275,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,14,26,Fair,ROW,,3114644.98302000015974,10072012.950400000438094
1496,276,900 CONGRESS AVE,Quercus polymorpha,Monterey Oak,4,12,Good,ROW,,3114633.088359999936074,10071972.367799999192357
1497,277,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,17,26,Fair,ROW,,3114622.592639999929816,10071925.487900000065565
1498,278,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,12,23,Fair,ROW,,3114610.69798000017181,10071883.506100000813603
1499,279,900 CONGRESS AVE,Quercus virginiana,Southern Live Oak,11,18,Fair,ROW,,3114598.103190000168979,10071824.731200000271201
1500,280,1000 CONGRESS AVE,Quercus virginiana,Southern Live Oak,17,26,Fair,ROW,,3114774.427639999892563,10072166.884400000795722
1501,281,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,12,26,Poor,ROW,,3114787.022100000176579,10072210.965399999171495
1502,282,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,9,26,Fair,ROW,,3114799.61689000017941,10072251.548000000417233
1503,283,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,11,26,Fair,ROW,,3114812.21136000007391,10072299.127599999308586
1505,284,1000 CONGRESS AVE,Fraxinus texensis,Texas Ash,4,12,Fair,ROW,,3114820.00038000009954,10072335.564899999648333
1506,285,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,14,25,Good,ROW,,3114696.061329999938607,10072178.079600000753999
1507,286,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,13,26,Fair,ROW,,3114712.154469999950379,10072234.055600000545382
1508,287,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,13,26,Fair,ROW,,3114719.259769999887794,10072277.721799999475479
1509,288,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,8,20,Fair,ROW,,3114734.275160000193864,10072316.298200000077486
1510,289,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,9,20,Fair,ROW,,3114744.472649999894202,10072364.412200000137091
1511,290,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,14,25,Fair,ROW,,3114851.500649999827147,10072385.106399999931455
1512,291,1000 CONGRESS AVE,Quercus shumardii,Shumard Oak,19,25,Fair,ROW,,3114854.15320000005886,10072399.794999999925494
1513,292,300 E 12TH ST,Ulmus parvifolia,Chinese Elm,8,24,Good,ROW,,3116013.246030000038445,10072609.794299999251962
1514,293,300 E 12TH ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115993.654200000222772,10072612.5929000005126
1515,294,300 E 12TH ST,Ulmus parvifolia,Chinese Elm,5,24,Good,ROW,,3115976.861589999869466,10072619.589900000020862
1516,295,300 E 12TH ST,Ulmus parvifolia,Chinese Elm,8,24,Good,ROW,,3115955.87049000011757,10072623.78800000064075
1284,296,500 RED RIVER ST,Quercus virginiana,Southern Live Oak,12,16,Fair,ROW,,3116048.344060000032187,10069939.942700000479817
1285,297,500 RED RIVER ST,Quercus virginiana,Southern Live Oak,10,16,Fair,ROW,,3116058.416540000122041,10069976.063699999824166
1286,298,500 RED RIVER ST,Quercus virginiana,Southern Live Oak,10,16,Poor,ROW,,3116066.466070000082254,10070009.66469999961555
1287,299,500 RED RIVER ST,Quercus virginiana,Southern Live Oak,9,16,Poor,ROW,,3116084.712749999947846,10070055.494899999350309
1288,300,500 RED RIVER ST,Quercus virginiana,Southern Live Oak,13,16,Poor,ROW,,3116093.653679999988526,10070089.716299999505281
1289,301,500 RED RIVER ST,Ulmus crassifolia,Cedar Elm,10,17,Good,ROW,,3116060.646199999842793,10070173.412699999287724
1290,302,500 RED RIVER ST,Ulmus crassifolia,Cedar Elm,10,21,Fair,ROW,,3116063.07007999997586,10070181.989800000563264
1291,303,600 RED RIVER ST,Ulmus crassifolia,Cedar Elm,7,21,Fair,ROW,,3116080.227190000005066,10070276.020099999383092
1292,304,600 RED RIVER ST,Ulmus crassifolia,Cedar Elm,7,21,Fair,ROW,,3116082.164199999999255,10070287.005599999800324
1293,305,1000 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,1,5,Fair,ROW,,3115178.795270000118762,10072038.829199999570847
1294,306,1000 BRAZOS ST,Fraxinus texensis,Texas Ash,4,1,Fair,ROW,,3115185.408119999803603,10072059.726199999451637
1295,307,1000 BRAZOS ST,Fraxinus texensis,Texas Ash,4,1,Fair,ROW,,3115189.618410000111908,10072076.351500000804663
1297,308,1000 BRAZOS ST,Fraxinus texensis,Texas Ash,4,1,Fair,ROW,,3115227.89523999998346,10072199.119899999350309
1298,309,1000 BRAZOS ST,Fraxinus texensis,Texas Ash,4,1,Fair,ROW,,3115232.920820000115782,10072219.361700000241399
1299,310,1000 BRAZOS ST,Fraxinus texensis,Texas Ash,5,1,Fair,ROW,,3115238.26628000009805,10072240.231699999421835
1300,311,500 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115990.734259999822825,10069952.324599999934435
1301,312,500 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3115996.846779999788851,10069980.673599999397993
1302,313,500 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116013.957640000153333,10070034.58420000039041
1303,314,700 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116192.111479999963194,10070622.973500000312924
1304,315,700 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116201.10819000005722,10070645.078700000420213
1305,316,700 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116206.509089999832213,10070668.48450000025332
1306,317,700 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116213.162949999794364,10070694.596699999645352
1307,318,700 RED RIVER ST,Vacant Planting Site - Small,Vacant Planting Site - Small,0,0,NA,ROW,,3116219.166879999917001,10070714.802400000393391
1308,319,700 RED RIVER ST,Melia azedarach,Chinaberry,8,17,Poor,ROW,,3116247.602839999832213,10070802.114499999210238
1309,320,700 RED RIVER ST,Quercus polymorpha,Monterey Oak,7,17,Poor,ROW,,3116254.237670000176877,10070843.129899999126792
1310,321,700 RED RIVER ST,Quercus polymorpha,Monterey Oak,9,17,Poor,ROW,,3116256.047379999887198,10070850.971000000834465
1311,322,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,9,18,Fair,ROW,,3113558.872659999877214,10072063.968900000676513
1312,323,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,9,18,Fair,ROW,,3113579.901490000076592,10072058.293400000780821
1313,324,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,8,18,Fair,ROW,,3113597.969690000172704,10072053.303600000217557
1314,325,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,11,18,Fair,ROW,,3113613.762970000039786,10072047.984099999070168
1315,326,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,12,18,Fair,ROW,,3113638.054260000120848,10072040.033600000664592
1316,327,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,9,18,Fair,ROW,,3113658.152309999801219,10072033.178700000047684
1317,328,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,8,18,Fair,ROW,,3113679.839610000140965,10072027.311499999836087
1318,329,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,7,18,Fair,ROW,,3113698.237209999933839,10072021.307000000029802
1319,330,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,11,18,Fair,ROW,,3113720.472070000134408,10072014.754499999806285
1320,331,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,12,18,Fair,ROW,,3113739.746640000026673,10072008.201999999582767
1321,332,300 W 9TH ST,Ulmus crassifolia,Cedar Elm,9,18,Fair,ROW,,3113762.475269999820739,10072003.074100000783801
1322,333,600 BRAZOS ST,Ligustrum japonicum,Japanese Privet,8,8,Fair,ROW,,3114770.404349999967963,10070856.358500000089407
1323,334,600 BRAZOS ST,Ligustrum japonicum,Japanese Privet,6,10,Good,ROW,,3114774.650409999769181,10070879.986400000751019
1324,335,600 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,7,Fair,ROW,,3114793.370190000161529,10070919.519799999892712
1325,336,700 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,7,Fair,ROW,,3114825.642430000007153,10071027.744000000879169
1326,337,700 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114831.482319999951869,10071048.353900000452995
1327,338,700 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114836.020359999965876,10071064.572300000116229
1328,339,700 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114857.051820000167936,10071135.765399999916553
1329,340,700 BRAZOS ST,Fraxinus texensis,Texas Ash,5,15,Fair,ROW,,3114861.685339999850839,10071150.682099999859929
1330,341,700 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114869.165969999972731,10071175.344699999317527
1331,342,700 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114876.161359999794513,10071197.786299999803305
1332,343,700 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114881.663319999817759,10071218.057900000363588
1333,344,700 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114888.371640000026673,10071239.389200000092387
1334,345,700 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,3,7,Fair,ROW,,3114894.984159999992698,10071261.683800000697374
1335,346,800 BRAZOS ST,Acer grandidentatum,Bigtooth Maple,2,7,Dead,ROW,,3114927.510340000037104,10071370.771199999377131
1336,347,800 BRAZOS ST,Fraxinus texensis,Texas Ash,3,15,Fair,ROW,,3114932.482770000118762,10071390.800300000235438
1337,348,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Dead,ROW,,3114939.478159999940544,10071410.829199999570847
1338,349,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114944.98011999996379,10071434.477099999785423
1339,350,800 BRAZOS ST,Fraxinus texensis,Texas Ash,4,15,Fair,ROW,,3114951.688109999988228,10071454.314699999988079
